ISEA7_ID,STRING_ID,LATITUDE,LONGITUDE,NDVI_jan,NDVI_feb,NDVI_mar,NDVI_apr,NDVI_may,NDVI_jun,NDVI_jul,NDVI_aug,NDVI_sept,NDVI_oct,NDVI_nov,NDVI_dec,NDVI_NS,NDVI_NW,PrecJan,PrecFeb,PrecMay,PrecJun,PrecJul,PrecAug,PrecNov,PrecDec,Prec_NW,Prec_NS,Tmean_NW,Tmean_NS
3422,3422,42.9464,130.5487,0.198429572,0.179667542,0.24931134,0.321937884,0.659833153,0.777159113,0.847040999,0.837685918,0.696194224,0.424628184,0.354108867,0.274787529,4.139851291,1.680933034,5.527377605,7.944284439,68.40249634,93.90874481,111.3141174,157.3765564,22.22574425,8.424592018,11.03049958,107.7504787,-91.56652069,161.4502869
3425,3425,42.7724,67.9294,0.120663754,0.150968974,0.256091066,0.288891355,0.242065749,0.21479898,0.208915612,0.19934545,0.188575141,0.186369707,0.182941984,0.136356427,1.342592285,1.033391913,27.29614639,28.77349472,24.04394913,6.177823067,3.041920185,0.993238688,26.15956688,34.60040665,29.20740366,8.564232767,5.241548538,251.71315
3428,3428,42.8609,-1.6327,0.514297407,0.500436322,0.548905098,0.615693011,0.676413506,0.639514709,0.618867939,0.606747699,0.600582893,0.576797714,0.559391609,0.521560289,3.757819758,3.221388439,93.06010437,78.29151154,88.19308472,77.26521301,49.91810608,62.38617706,97.02479553,111.1893311,94.89143562,69.44064522,55.81668091,168.0028229
3429,3429,42.9259,24.1764,0.220592365,0.28166172,0.418737467,0.607514673,0.75189936,0.740230576,0.703672647,0.671863635,0.614005604,0.55006369,0.47247029,0.294253583,4.089186496,2.237779115,41.27419281,40.62231064,75.45362854,80.26948547,60.45429993,45.14583206,54.72378922,51.02352142,46.91095352,65.3308115,8.487566948,179.7689819
3431,3431,42.9204,1.9811,0.457749488,0.441038186,0.486790501,0.55741337,0.633133812,0.653600008,0.648274775,0.632154028,0.621057199,0.589322319,0.541937623,0.479865912,3.745633192,2.99670403,63.19699097,64.33789063,90.639534,79.49111176,51.83994675,70.42134094,74.03420258,79.2674408,70.20913124,73.09798336,45.24110794,165.580368
3432,3432,42.9194,20.5003,0.207849206,0.243477733,0.360488366,0.536261962,0.746807412,0.773335706,0.762392923,0.750175576,0.703111122,0.613062484,0.494610098,0.288662866,4.272084701,2.208150753,79.1672287,69.97582245,94.16184998,79.96238709,68.96910858,63.40563965,99.79516602,90.93015289,84.96709251,76.62474632,2.800201416,158.0871429
3433,3433,42.7344,128.8017,0.239232988,0.22610157,0.283337582,0.345363042,0.657463181,0.78724823,0.843295657,0.844097561,0.645711477,0.423000311,0.366313547,0.280707786,4.123179148,1.818693783,6.303994656,7.074475288,62.88693237,104.6885605,142.0683746,152.0088043,18.29790115,9.137440681,10.20345294,115.413168,-118.4504089,160.8625641
3434,3434,42.7344,-106.3017,0.078744112,0.063208749,0.108918465,0.249273231,0.354179562,0.342884825,0.29270555,0.257753616,0.254930479,0.244740834,0.169038685,0.098242846,1.751727263,0.762893691,13.20108318,14.76574135,55.89099503,43.57143021,31.52742004,21.59851074,18.7224102,14.04062271,15.18246436,38.147089,-34.56634903,160.6210175
3436,3436,42.7344,73.6983,0.044251353,0.068570286,0.18126098,0.311990298,0.44549441,0.458251019,0.419533452,0.356402917,0.284589868,0.216984935,0.189475533,0.043206464,2.276261964,0.743749552,24.77183533,27.52742004,66.95531464,45.49627686,26.83480072,16.897089,35.57752228,31.19905281,29.76895761,39.0458703,-70.0643158,160.1629944
3439,3439,42.7193,65.9975,0.08645446,0.100839781,0.166136571,0.201249785,0.152627538,0.133741056,0.128818722,0.125278851,0.126360777,0.132221208,0.131452696,0.103721481,0.868076729,0.720826197,20.34986496,19.76834297,17.05366898,4.039402008,3.556385756,0.996603251,17.78600502,23.6875,20.39792824,6.411514997,-1.771908998,258.5027161
3442,3442,42.9938,11.4634,0.550956782,0.531354361,0.576415462,0.669165512,0.694045883,0.597438263,0.555005003,0.556813038,0.58437845,0.602023482,0.60259545,0.568150599,3.656846149,3.431496136,62.18286896,59.81135559,51.72280884,41.5062561,26.44465828,42.91049194,94.52646637,74.53320313,72.76347351,40.64605379,74.53561401,201.5259857
3444,3444,42.8326,-5.306,0.411587839,0.395485838,0.4444632,0.530599763,0.61621851,0.610058575,0.575076336,0.554025396,0.550586097,0.525328093,0.494555152,0.413149696,3.436564677,2.684569817,62.22864914,59.54063416,66.39118195,53.87052155,36.25964355,42.57782364,94.69765472,83.8698349,75.08419323,49.77479267,45.98002625,154.6050262
3445,3445,42.9005,27.4197,0.289503834,0.353284132,0.44496399,0.639743254,0.728375345,0.674978714,0.629505519,0.592909582,0.565213727,0.529358837,0.45688142,0.359833407,3.830726142,2.43382562,46.77817917,41.75539398,57.68105698,55.95084,43.03357315,34.36810684,68.41726685,60.91966248,54.46762562,47.75839424,37.45653534,194.3989868
3449,3449,42.7295,88.4292,0.048129976,0.058576287,0.066657329,0.073097039,0.095806505,0.114924737,0.128412109,0.12169578,0.103807451,0.089554126,0.078552826,0.05356169,0.637743621,0.395032234,2.172856092,1.259284258,13.23902798,20.30114746,19.76637459,15.39095211,3.657663822,2.582039118,2.417960823,17.17437553,-73.81616974,214.3663025
3450,3450,42.7295,114.0708,0.098810294,0.117766161,0.136081515,0.139314934,0.169904491,0.200996929,0.24197269,0.266538734,0.215688476,0.171124187,0.131970267,0.083819671,1.234416254,0.739572095,2.08248806,2.590263605,21.06896591,42.0128479,71.18864441,64.61528015,3.501690388,2.021636248,2.549019575,49.72143459,-123.6217041,180.3404388
3453,3453,42.7647,95.7396,0.036268114,0.053394649,0.067537883,0.068230443,0.076172833,0.079157019,0.079084234,0.078984982,0.078969542,0.075933304,0.068297053,0.039219657,0.460599053,0.340650659,1,1.012820482,4.335357666,11.35425091,18.0155201,10.27462864,1.021592498,1.005398154,1.009952784,10.99493933,-80.77125549,193.7351532
3454,3454,42.7647,106.7604,0.079441544,0.08324401,0.082805094,0.080992084,0.083788795,0.088484532,0.096550433,0.109278988,0.105858088,0.091684865,0.086947222,0.079236423,0.564952919,0.503359157,1.009472251,1,5.895128727,13.43640041,29.33220482,27.74357224,2,1,1.252368063,19.10182655,-93.90696716,199.5614014
3456,3456,42.6592,75.6099,0.033786646,0.049954302,0.131308439,0.266514341,0.416337703,0.4745483,0.44199988,0.374556652,0.287995206,0.196797222,0.162995199,0.05359911,2.261952081,0.628440918,12.07932186,14.91254234,55.86034012,47.44406891,34.79050827,25.96474648,20.85288048,14.56678009,15.60288119,41.01491594,-103.5606766,135.6040649
3457,3457,42.6592,126.8901,0.139982406,0.140708967,0.218643776,0.327582263,0.62863315,0.744970741,0.839725919,0.843205547,0.636826677,0.387860718,0.307358864,0.181650346,4.020944297,1.376205077,8.297297478,9.750675201,69.09391785,118.1939163,195.4391937,166.8547363,22.54729652,11.14864826,12.93597937,137.3954411,-131.1147003,177.4569244
3461,3461,42.6307,64.0623,0.072681922,0.086375418,0.138730281,0.171673541,0.137638777,0.118807381,0.114352405,0.111835921,0.113280899,0.117262366,0.116920018,0.095359622,0.767588923,0.627329627,13.64733601,13.03708744,12.66958904,2.890087605,3.942683697,1.779500961,12.51382351,16.12407303,13.83058,5.320465326,-11.82940006,258.8051147
3465,3465,43.2961,5.7911,0.542916355,0.517311012,0.50209581,0.515904928,0.530468905,0.515756929,0.494399409,0.495420661,0.534169099,0.568388499,0.567766865,0.559448825,3.086119931,3.257927365,60.61792374,66.80188751,49.00471878,37.23584747,15.63207531,36.31132126,85.17453003,77.72169495,72.57900906,34.54599071,74.45046997,192.23349
3466,3466,43.1464,17.2723,0.513915854,0.478396992,0.500560542,0.583085177,0.657583276,0.633884965,0.602427025,0.605591891,0.619299924,0.608232434,0.584448348,0.541579779,3.701872258,3.227133949,114.0601273,103.6740494,70.57278442,61.61075974,42.21202469,52.57595062,151.240509,150.509491,129.8710442,56.74287987,72.76582336,208.200943
3469,3469,42.6095,53.3207,0.081169273,0.095917051,0.123459133,0.136731989,0.131113513,0.113213219,0.106069876,0.106012178,0.107458493,0.128538456,0.125435879,0.099076354,0.700599266,0.653596146,7.769289017,8.381240845,14.15431118,6.917549133,6.276096821,4.143721581,13.20953083,11.69591522,10.26399398,7.872919679,12.68740559,246.7447052
3473,3473,42.3449,47.6814,0.242462,0.266401318,0.347420049,0.507077961,0.641563559,0.587051145,0.54101843,0.503811542,0.501691619,0.486722339,0.410513118,0.306939521,3.282214256,2.060458344,19.49661446,26.75846481,57.52821732,56.25733566,46.13092422,40.99548721,32.49661255,24.14898491,25.72516918,50.2279911,5.460496426,184.2832947
3477,3477,42.5539,77.5146,0.049119446,0.048040284,0.085482722,0.155570249,0.267549567,0.364634598,0.375212227,0.334685659,0.261719636,0.174978906,0.142437516,0.071160098,1.759371937,0.571218971,7.663050652,10.17762756,49.9606781,53.47796631,49.45965958,42.61288071,13.49830532,9.56000042,10.22474599,48.87779617,-120.6298294,118.064064
3478,3478,42.5539,124.9855,0.095062436,0.117756584,0.217391987,0.285916498,0.482970417,0.66722852,0.816471531,0.796123398,0.600710809,0.354023014,0.267745858,0.149208878,3.649421172,1.201188758,7.647696495,8.216802597,64.89092255,108.5928192,196.6429596,174.5738525,21.71409225,9.54742527,11.78150415,136.1751385,-104.9493561,196.1820831
3480,3480,42.6742,-8.4674,0.654300325,0.658610936,0.648556991,0.674428759,0.70962782,0.714344842,0.707509477,0.704771219,0.719817242,0.714816953,0.704919011,0.661665283,4.230499359,4.042869499,149.6463928,136.2446136,89.50823975,56.10139465,31.93536186,40.08745193,162.5652771,187.6349792,159.0228157,54.40811205,89.8628006,171.6875763
3485,3485,42.5042,62.1248,0.082709749,0.086856107,0.138617488,0.159344804,0.133959594,0.119932329,0.116722909,0.115332457,0.115028923,0.119106539,0.118838716,0.083421716,0.760321017,0.629550315,11.49898052,10.1543169,12.15023804,2.982324839,3.050305843,1.498980284,10.55744362,13.5479269,11.43966699,4.920462251,-11.01784515,256.0324707
3489,3489,42.4191,79.4114,0.008925959,0.010598132,0.036044852,0.106060458,0.258597621,0.382285469,0.397657802,0.333922296,0.22810104,0.108476461,0.073173659,0.018881632,1.706624685,0.256100696,6.087398529,7.777100086,53.71341324,64.74729156,63.17547607,53.87601471,12.2432251,9.926829338,9.008638263,58.8780489,-145.7889557,88.85636902
3490,3490,42.4191,123.0886,0.119410802,0.150300831,0.191839962,0.21613343,0.280237355,0.513294719,0.710214866,0.699367381,0.473636887,0.284579838,0.213064051,0.161224609,2.892884639,1.120420093,3.931152105,4.969325066,47.36673355,83.74642181,159.7491455,129.86026,12.92842579,5.654396534,6.870824873,105.1806402,-76.01874542,215.3062439
3493,3493,42.9599,41.1216,0.446728542,0.399742227,0.496503584,0.685081556,0.77422667,0.802629359,0.813385834,0.813479565,0.791872906,0.747628416,0.662396893,0.519938142,4.680675892,3.272937804,120.1764679,100.8455887,96.8014679,130.1617584,122,135.1397095,135.1102905,142.7647095,124.7242641,121.0257339,66.17279053,199.1452179
3497,3497,42.4243,90.3114,0.048110457,0.058706632,0.06036966,0.065076424,0.070594852,0.072769579,0.073892234,0.075537616,0.072665917,0.068468648,0.064158891,0.048981671,0.430536621,0.348795958,1.085034013,0.030612245,2.846938849,7.227890968,7.723809719,5.189115524,1.186394572,1.270748258,0.893197272,5.746938765,-54.42806244,252.7552795
3498,3498,42.4243,112.1887,0.093115159,0.110834541,0.126801413,0.129873987,0.15532557,0.170307646,0.198232173,0.229303673,0.196402631,0.156678025,0.121056754,0.084422667,1.07944568,0.692908559,2.018342495,2.313179255,14.935462,24.84307098,52.54619598,58.73777008,3.342391253,1.653532624,2.331861407,37.76562476,-120.4937134,187.3058777
3500,3500,42.3362,60.1864,0.09808296,0.085804623,0.137890384,0.181712119,0.213401457,0.224962752,0.26492784,0.27207439,0.241509919,0.198525522,0.170487413,0.129070447,1.398588477,0.819861349,9.658735275,8.696125031,12.72875595,3.439157009,2.904826641,1.698844314,9.832766533,12.88375282,10.26784492,5.192895979,-9.356050491,248.2625732
3505,3505,42.3865,97.5999,0.057221375,0.067929157,0.072531378,0.070264014,0.072112312,0.074260573,0.075619227,0.076296348,0.077485171,0.076938179,0.075694218,0.054993713,0.446037645,0.405308021,1,1,3.737236261,10.41456795,19.9251194,12.95915604,1,1,1,11.75901991,-83.68498993,185.7748413
3506,3506,42.3865,104.9001,0.064770017,0.067560281,0.073088289,0.071475405,0.074558922,0.079375684,0.081273064,0.089063918,0.09060458,0.081811421,0.076931194,0.063857875,0.486351574,0.428019076,0.74371177,0.778382063,7.148878098,13.75254917,26.17403221,24.21210098,1.698844314,0.68796736,0.977226377,17.82189012,-89.61420441,200.7246704
3509,3509,42.2683,9.1243,0.588011231,0.584379738,0.585837892,0.616250748,0.639976957,0.636720422,0.621111255,0.619396192,0.645011049,0.648191203,0.654051587,0.616424338,3.778466622,3.676895988,71.53205109,79.66880035,48.43162537,32.33333206,14.39529896,30.94658089,98.60256195,90.03418732,84.95940018,31.52670932,73.64850616,177.0785217
3510,3510,42.3831,13.0661,0.456314685,0.438034597,0.498107025,0.597536074,0.685797199,0.64691113,0.613544031,0.60602853,0.621635397,0.604303149,0.571955605,0.495395702,3.77145236,3.064110762,66.01255798,62.79413986,61.14654541,59.07885742,40.18981171,53.74947739,104.4626694,83.48848724,79.18946362,53.54117298,56.85607147,189.491806
3513,3513,41.8415,34.6812,0.393479345,0.414921974,0.483802048,0.646150867,0.77250424,0.777548514,0.754401019,0.732343229,0.731798392,0.703149615,0.59910012,0.441356172,4.41474626,3.035809275,76.53513336,56.42702866,58.86486435,52.29729843,36.48108292,43.64324188,77.10810852,86.10810852,74.04459476,47.82162189,49.14864731,178.0297241
3517,3517,42.2551,81.2996,0.023226803,0.026977216,0.056370454,0.106533005,0.205716934,0.292231412,0.305702816,0.264332696,0.188406451,0.115050176,0.082006661,0.030650875,1.362923314,0.334282184,2.974149704,3.970748186,45.38299179,59.80884171,62.3476181,51.5972786,6.799319744,5.06462574,4.702210844,54.78418255,-140.434021,106.1362228
3518,3518,42.2551,121.2004,0.168741748,0.18826292,0.19414186,0.20214209,0.277908466,0.418732898,0.610937717,0.631745397,0.420362629,0.263464654,0.209883249,0.191444857,2.561829197,1.215939289,2.142564774,3.531377792,38.80218124,77.19099426,140.5518494,106.0600281,6.48772192,2.400409222,3.640518427,90.65126324,-71.89733887,209.1993561
3521,3521,42.2904,46.1022,0.147279548,0.151288336,0.197868462,0.330505134,0.545463584,0.653226863,0.686861035,0.632996899,0.543539949,0.436736949,0.315933177,0.188573704,3.392593465,1.437680176,23.14577675,31.34877396,118.5354233,121.6362381,88.75613403,84.40667725,41.76362228,24.35626793,30.15361023,103.3336182,-33.37976837,135.3905029
3525,3525,42.8463,51.9231,0.09178853,0.090101242,0.115973011,0.133408323,0.127221599,0.121597297,0.100787409,0.12665917,0.144656911,0.145781785,0.146906644,0.098537683,0.75433071,0.689088896,9,9,15,8.5,7,6,16,14,12,9.125,23.25,241.625
3529,3529,42.1213,58.2497,0.080683096,0.072535203,0.107982944,0.127478133,0.147700259,0.151062835,0.158252155,0.162759152,0.162692014,0.147560211,0.137823727,0.107535669,0.909944548,0.654120849,9.252904892,8.179767609,13.14490795,4.439507961,3.40396452,2,11.66370487,12.05263138,10.28725219,5.747095108,5.657382011,258.3091125
3531,3531,42.2387,0.2747,0.39318929,0.388634503,0.430522676,0.478169764,0.516436243,0.514202023,0.511784019,0.501299354,0.498015563,0.490710616,0.453987499,0.408178264,3.019906966,2.565222848,54.10223389,52.4204483,89.24034882,78.72850037,48.75693893,64.96885681,71.49898529,66.92620087,61.23696709,70.42366123,32.18111038,155.6266022
3532,3532,42.2387,22.2253,0.258374843,0.30765663,0.396304052,0.554563277,0.732145991,0.714880295,0.675554846,0.6611928,0.617957137,0.546247348,0.470073851,0.312863567,3.956294347,2.291520291,44.90270233,38.80540466,65.43986511,55.86351395,44.0006752,37.8554039,59.07702637,52.31216049,48.77432346,50.78986454,11.8530407,170.6184082
3536,3536,42.0625,83.1783,0.051804204,0.054780652,0.071931658,0.099805583,0.151148771,0.209776975,0.241687115,0.231184735,0.17495195,0.12391389,0.101178443,0.054731053,1.10855513,0.4583399,1.785665512,2.309215069,19.623209,35.20273209,37.38976288,31.20614243,3.132423162,2.070989847,2.324573398,30.8554616,-106.76297,160.8336182
3537,3537,42.0625,119.3217,0.182319692,0.189671289,0.19049159,0.202658303,0.282007581,0.423181888,0.590110129,0.594156069,0.397192315,0.258750113,0.219495623,0.195806888,2.489306285,1.236535195,1.886006832,3.443686008,37.35426712,74.06211853,133.008194,103.5651855,5.365187645,1.738566518,3.108361751,86.99744129,-79.09675598,195.8831024
3540,3540,42.0885,92.1842,0.045682912,0.050480701,0.052236097,0.051990034,0.052811708,0.051860411,0.052840269,0.053984901,0.053888234,0.053842097,0.052906178,0.04442096,0.317375558,0.299568945,1,0.176349968,2.334928274,6.819549084,7.85987711,4.874230862,1,1,0.794087492,5.472146332,-50.85902405,245.4606934
3541,3541,42.0885,110.3158,0.084090383,0.100410218,0.115928364,0.120615278,0.146770492,0.164083059,0.192046077,0.220270228,0.186225375,0.145313079,0.112750191,0.077286768,1.030010509,0.635779004,2.515068531,2.465753317,14.91232872,24.29726028,57.42123413,59.69041061,3.54383564,1.863013744,2.596917808,39.08030844,-107.4970856,184.8068542
3543,3543,42.1845,-3.3436,0.399271503,0.375432456,0.445421746,0.533063354,0.602879913,0.538207144,0.452170899,0.430176351,0.435581436,0.431436283,0.426617983,0.405223508,2.992079098,2.48340348,51.73310471,47.77747345,65.76927948,53.95494843,30.76587105,32.04232025,62.87508392,63.21297073,56.3996582,45.6331048,42.02815628,163.4467621
3544,3544,42.1845,25.8436,0.298211819,0.365651609,0.468707959,0.651968503,0.726068628,0.663547414,0.620447894,0.589648169,0.559881818,0.527495228,0.468502621,0.361415548,3.811562427,2.489984784,51.97671127,45.79383469,65.12123108,62.19520569,42.44588852,32.43630219,65.75205231,62.20410919,56.43167686,50.54965687,30.76421165,195.4922943
3548,3548,42.2113,3.0088,0.519516326,0.527193485,0.551040508,0.567857146,0.53692352,0.493785164,0.47651857,0.473256467,0.504949397,0.508802028,0.518138373,0.517800914,3.053290264,3.142491634,41.79999924,43.3407402,56.50370407,45.13333511,26.50370407,47.77777863,55.51111221,55.31111145,48.99074078,43.97963047,94.91481781,207.5240784
3549,3549,42.4709,19.0063,0.353825104,0.325891481,0.373764115,0.51993669,0.695368368,0.704088927,0.68356314,0.667722327,0.652009095,0.597662137,0.51743186,0.409009335,3.922688546,2.577584033,149.3832092,134.4525604,93.34123993,73.87956238,50.73175049,64.22628021,185.1916046,173.6386871,160.6665154,70.54470825,46.32481766,185.7554779
3552,3552,42.0076,99.4374,0.055102166,0.062570968,0.064187401,0.06256654,0.06312897,0.064118757,0.064630259,0.066009762,0.067207693,0.066395049,0.066598763,0.054546823,0.387661981,0.36940117,0.695830464,0.665755272,2.637730598,6.67532444,15.33356094,12.00478458,0.777853727,0.457963079,0.649350636,9.162850142,-69.40857697,209.4365997
3553,3553,42.0076,103.0626,0.05861846,0.066080618,0.072406847,0.0707262,0.072296132,0.073263777,0.073321348,0.075792496,0.077353571,0.076224283,0.076058211,0.058135303,0.442753524,0.407523722,0.02053388,0.065708421,5.300478935,8.519507408,16.79808426,14.75154018,0.676249146,0.000684463,0.190793978,11.3424027,-75.29551697,222.0167694
3555,3555,42.0673,-6.9024,0.526692836,0.523674763,0.52109512,0.551464109,0.589078246,0.586992389,0.547945593,0.536739066,0.56217905,0.579906655,0.571445856,0.53290612,3.374398453,3.255721349,104.7219925,99.76092529,69.05259705,46.10382462,21.21174812,22.70013618,109.2554626,113.6680298,106.8516026,39.76707649,50.51895523,169.9649963
3564,3564,41.9474,43.9557,0.156856568,0.148376892,0.250939374,0.432446238,0.671219043,0.742749075,0.733505379,0.681900794,0.626173945,0.535755093,0.413231445,0.218622821,3.887994476,1.723782193,39.01161957,44.28503037,108.2276154,108.2665787,80.25563812,75.53314972,58.62064362,49.00615311,47.73086166,93.07074547,-21.32860565,141.4572754
3566,3566,41.8895,-123.5161,0.600517009,0.663422609,0.645078755,0.667827406,0.723456571,0.741132543,0.742073533,0.741332645,0.743868981,0.743387675,0.713343647,0.63707223,4.359691679,4.002821924,201.0361938,157.4587555,49.12710571,23.51599312,8.318181992,20.10774422,201.5454559,218.6439362,194.6710854,25.26725626,37.88215637,146.7085419
3568,3568,41.851,56.3199,0.085822324,0.09630308,0.108125216,0.114464,0.111730547,0.099225492,0.095111531,0.094093823,0.101561464,0.108160787,0.112714914,0.098109969,0.616186858,0.609236289,8.5308218,8.669862747,13.85684967,4.931506634,4.817123413,1.982876658,11.80958939,11.54794502,10.13955474,6.397089094,10.03236294,264.5078735
3572,3572,41.8415,85.0468,0.069496748,0.072116381,0.073074956,0.080687986,0.119292893,0.169361585,0.188046255,0.17576617,0.143216383,0.109935219,0.093267293,0.065478377,0.876371272,0.483368974,1.405219793,1.064560413,12.03022003,23.56044006,26.30631828,20.86813164,1.247252703,1.072115421,1.197287083,20.6912775,-73.42324829,193.8482208
3573,3573,41.8415,117.4532,0.197291887,0.205197023,0.231917989,0.257165085,0.473080296,0.653108926,0.731904665,0.694717618,0.517307728,0.331448055,0.263958701,0.214516023,3.327284318,1.444329678,3.110501051,3.588881254,37.29512787,74.19423676,136.4859314,109.870285,6.038434982,2.150995255,3.722203135,89.46139526,-106.94664,166.6940613
3576,3576,41.7803,8.7674,0.721428573,0.707649112,0.707649082,0.682058483,0.63593927,0.596006721,0.572947145,0.601349831,0.653655797,0.69077614,0.70455569,0.707649052,3.741957247,4.239707649,67.75,66,38.75,22.5,8.25,19.75,96,83,78.1875,22.3125,95.875,197.4375
3580,3580,41.5561,33.0287,0.339320765,0.396530253,0.491849117,0.615795624,0.738028912,0.755057551,0.716323445,0.68427361,0.669096661,0.647265729,0.55355629,0.400467257,4.178575803,2.828989411,80.28187561,60.45503235,70.14228058,61.63624191,42.68188095,45.27248383,70.26711273,89.9288559,75.23321915,54.93322182,32.01610565,173.1530151
3584,3584,41.7319,94.04,0.048450761,0.055027854,0.058282833,0.057851562,0.058311732,0.05774041,0.05863185,0.059414361,0.059927884,0.060092389,0.057924922,0.047466398,0.351877798,0.327245157,1,1,3.539464712,8.611530304,11.38229275,6.452299118,1.01921761,1,1.004804403,7.49639672,-60.5048027,217.2405701
3585,3585,41.7319,108.46,0.078146162,0.089887827,0.103289213,0.108239039,0.13534237,0.174803592,0.210370045,0.222514522,0.175530525,0.128839969,0.103079358,0.077419671,1.026800094,0.5806622,2.015796661,1.90934062,11.23832417,22.79395676,52.54533005,54.40453339,2.485576868,1.101648331,1.87809062,35.24553609,-98.81764984,185.0633545
3588,3588,41.5926,86.9041,0.062173802,0.068150346,0.067344122,0.078388806,0.120922832,0.161204452,0.175281328,0.16934915,0.146240686,0.112660718,0.097659754,0.060609306,0.851387253,0.468598046,1.196834087,0.438403308,8.34480381,14.30970383,16.52374458,11.81899548,1.229181051,0.65519613,0.879903644,12.74931192,-42.4926033,224.0182343
3589,3589,41.5926,115.5959,0.130720664,0.155861047,0.187412677,0.204147739,0.324325418,0.473604932,0.590623655,0.560572583,0.391127846,0.260630815,0.198799106,0.128281988,2.544402172,1.061706297,3.465564728,4.067492962,42,65.93870544,110.0792007,84.26377106,6.565426826,2.854683161,4.238291919,75.57041931,-120.6003799,166.3069916
3592,3592,41.3295,48.7784,0.292392513,0.339599947,0.430126686,0.586494353,0.633078206,0.508059867,0.457930259,0.440886193,0.464288165,0.487616779,0.455815055,0.371120464,3.090737042,2.376671444,26.77394676,28.29885101,45.32183838,32.52490234,23.76628304,22.900383,36.03065109,31.04214478,30.53639841,31.12835169,32.06417465,214.8936768
3596,3596,41.5117,54.4089,0.059779078,0.07671991,0.083097862,0.085540157,0.080433745,0.067487963,0.064319459,0.068197197,0.068301459,0.093487513,0.080272665,0.069852867,0.434279979,0.463209894,7.797380924,8.891798973,13.35630608,5.041350842,5.12749815,2.262577534,12.50379086,11.28394222,10.11922824,6.44693315,23.03532028,261.3880005
3599,3599,41.4504,70.641,0.034342996,0.036496944,0.108775258,0.239740969,0.369678946,0.380870616,0.331961814,0.289131324,0.24563902,0.174738999,0.134704845,0.043510374,1.857022688,0.532569417,57.00621414,54.08494568,89,35.79489136,22.49171257,11.50483418,56.19682312,62.45303726,57.43525505,39.69785953,-63.30386734,154.3869171
3604,3604,41.4481,68.7662,0.16475157,0.217079486,0.430256487,0.487156002,0.378460514,0.295173858,0.304157946,0.299963252,0.271834147,0.25954539,0.267981835,0.191130188,2.036745718,1.530744955,47.6673584,46.23602295,34.72049713,9.621808052,4.410627842,1.177363753,40.58868027,50.9109726,46.35075855,12.48257419,33.29002762,250.5826416
3607,3607,41.5497,101.25,0.059734462,0.063895114,0.06598762,0.06473433,0.06939984,0.073567134,0.07498428,0.076188854,0.075212352,0.069630127,0.069630127,0.061631666,0.43408679,0.390509116,0,0,3.071773529,5.278122902,11.81573486,9.012422562,0.027605245,0,0.006901311,7.294513464,-63.8355751,231.6371613
3610,3610,41.4934,42.0811,0.1966958,0.187877988,0.26958128,0.443889965,0.638148379,0.714984699,0.746567988,0.726422774,0.677043255,0.581228693,0.438989307,0.258945042,3.94705706,1.933318111,87.91505432,77.39797211,81.96860504,104.0267792,78.0369339,86.66851044,102.0969543,110.7940903,94.55101776,87.67520714,0.676823616,151.7700806
3614,3614,41.4226,72.5112,0.058720783,0.05903146,0.187800629,0.376186466,0.496427237,0.496157623,0.469283753,0.419200735,0.345817051,0.26140036,0.211169581,0.080842571,2.603072865,0.858965384,33.4838028,37.14541626,64.99655151,36.65678787,21.67470741,11.03032398,36.24534988,38.07580948,36.2375946,33.5895927,-42.30220413,184.0141296
3615,3615,41.5777,129.4883,0.256017997,0.241459269,0.29746203,0.348941944,0.62702827,0.732056162,0.813526445,0.825038671,0.696212972,0.457420584,0.382717014,0.322437436,4.042804465,1.95751433,13.64855099,12.37137699,64.74275208,109.6684799,137.3442078,166.4438477,32.32608795,17.30253601,18.91213799,119.5498219,-71.77807617,147.5969238
3618,3618,41.4148,66.8872,0.16356307,0.178941373,0.311677036,0.282567832,0.183104249,0.154954978,0.148433483,0.141408714,0.140043643,0.145356922,0.170000303,0.14900622,1.050512898,1.118544924,33.64986038,30.93024826,23.36395073,4.870856285,2.825276136,0.017265193,24.6954422,34.5738945,30.96236134,7.769337086,28.26173973,259.1203308
3622,3622,41.2014,36.1241,0.318767846,0.335208107,0.433291526,0.610413599,0.70264126,0.676834388,0.631856235,0.607228306,0.597185699,0.580826563,0.507791831,0.377297317,3.826159487,2.553183191,61.67383957,49.53311157,56.6788063,51.45861053,28.58112526,28.27152252,66.26490021,71.56456757,62.25910473,41.24751616,52.73758316,183.8278198
3626,3626,41.3654,74.3764,0.000547253,0.000536094,0.019221704,0.149309906,0.352271149,0.460280417,0.436636046,0.35627779,0.267038947,0.141272516,0.102822413,0.014855733,2.021814254,0.279255713,19.46546936,24.01035881,72.80110168,56.91989136,38.05386734,25.2147789,26.35290146,22.14502716,22.9934392,48.24740982,-111.7496567,124.3831177
3627,3627,41.3654,128.1236,0.246013022,0.247767537,0.282136247,0.368111818,0.615076704,0.785997079,0.836250499,0.829160751,0.637293804,0.44332727,0.380579384,0.278214926,4.071890656,1.878038386,12.68184948,12.76397514,73.4016571,125.7529297,188.0462341,185.1794281,27.75362396,16.26638985,17.36645961,143.0950623,-130.0219116,137.5175934
